date,best,worst
2014-10,0.0401898978545796,-0.02482034925022162
2014-11,0.003970622111228277,-0.026261451469035815
2014-12,0.02350888014201566,0.017864607862429695
2015-01,-0.024209360416862166,-0.022950634978915318
2015-02,0.05321397946594514,0.15673453121795317
2015-03,0.005459387010196218,-0.06814926830003967
2015-04,-0.008999270951171635,0.07732651847065428
2015-05,0.01323895738529244,-0.02164176236954517
2015-06,-0.0007210638863034536,-0.03516204499057493
2015-07,-0.01027839624322951,-0.1465649892040528
2015-08,-0.032595784955847175,0.005175352996448066
2015-09,-0.006639877704739433,-0.13350117948517434
2015-10,0.0500620102373068,0.05547863661078736
2015-11,0.021588460490747804,0.07993832670006669
2015-12,-0.014614994294826876,-0.12357432909542693
2016-01,-0.07221311323488405,-0.13037612258456646
